date,time_block,purchase_bid_mw,sell_bid_mw,mcv_mw,final_scheduled_volume_mw,mcp_rs_per_mwh
2020-01-04,10:30 - 10:45,12494.5,10939.4,9660.9,9660.9,3699.74
2020-01-04,10:45 - 11:00,12309.5,10565.7,9531.6,9531.6,3750.02
2020-01-04,11:00 - 11:15,12141.4,10584.8,9446.31,9446.31,3800.67
2020-01-04,11:15 - 11:30,11888.4,10646.9,9377.38,9377.38,3800.14
2020-01-04,11:30 - 11:45,11388.9,10623.8,8988.7,8988.7,3699.73
2020-01-04,11:45 - 12:00,11027.3,10637.5,8631.0,8631.0,3699.35
2020-01-04,12:00 - 12:15,9698.2,10701.4,8061.72,8061.73,3200.29
2020-01-04,12:15 - 12:30,9267.8,10386.1,7644.36,7644.38,3200.85
2020-01-04,12:30 - 12:45,8844.0,10106.6,7138.6,7138.6,3300.32
2020-01-04,12:45 - 13:00,8250.3,10244.4,6807.9,6807.9,3129.67
2020-01-04,13:00 - 13:15,7462.8,10929.7,6224.1,6224.1,3129.46
2020-01-04,13:15 - 13:30,7181.8,11322.0,5946.8,5946.8,3129.1
2020-01-04,13:30 - 13:45,6612.1,11410.7,5687.1,5687.1,2949.51
2020-01-04,13:45 - 14:00,6552.0,11511.7,5640.0,5640.0,2899.79
2020-01-04,14:00 - 14:15,6562.9,11900.0,5605.6,5605.6,2899.54
2020-01-04,14:15 - 14:30,6612.4,11559.4,5619.2,5619.2,2970.41
2020-01-04,14:30 - 14:45,6735.6,11748.8,5564.5,5564.5,2949.02
2020-01-04,14:45 - 15:00,6722.0,11837.4,5562.5,5562.5,2899.37
2020-01-04,15:00 - 15:15,6963.1,11310.5,5692.18,5692.19,2999.58
2020-01-04,15:15 - 15:30,7219.7,11197.1,5775.6,5775.6,3049.77
2020-01-04,15:30 - 15:45,7244.3,11336.2,5787.85,5787.85,3050.59
2020-01-04,15:45 - 16:00,7554.0,11270.5,6039.3,6039.3,3129.31
2020-01-04,16:00 - 16:15,7691.4,11597.2,6152.09,6152.08,3100.53
2020-01-04,16:15 - 16:30,7997.1,11313.5,6465.3,6465.3,3129.38
2020-01-04,16:30 - 16:45,8333.3,11310.7,6865.54,6865.54,3170.51
2020-01-04,16:45 - 17:00,9039.8,11387.7,7164.2,7164.2,3699.07
2020-01-04,17:00 - 17:15,8791.6,10933.1,7325.7,7325.7,3353.21
2020-01-04,17:15 - 17:30,9028.9,10867.7,7334.7,7334.7,3390.81
2020-01-04,17:30 - 17:45,9423.2,10776.0,7313.1,7313.1,3537.99
2020-01-04,17:45 - 18:00,9316.8,10910.7,7352.5,7352.5,3353.35
2020-01-04,18:00 - 18:15,8209.9,10188.9,7058.2,7058.2,3551.87
2020-01-04,18:15 - 18:30,8447.9,10653.8,7419.1,7419.1,3249.94
2020-01-04,18:30 - 18:45,8357.1,11271.5,7458.8,7458.8,3129.33
2020-01-04,18:45 - 19:00,7651.9,11646.9,6961.7,6961.7,3049.18
2020-01-04,19:00 - 19:15,7773.5,11889.3,7178.3,7178.3,3049.72
2020-01-04,19:15 - 19:30,8333.0,11405.3,7729.7,7729.7,3129.57
2020-01-04,19:30 - 19:45,8437.8,11362.5,7835.5,7835.5,3129.85
2020-01-04,19:45 - 20:00,8525.7,11385.3,7922.4,7922.4,3129.99
2020-01-04,20:00 - 20:15,8762.3,11622.5,8069.5,8069.5,3249.6
2020-01-04,20:15 - 20:30,8569.1,11941.4,7914.5,7914.5,3129.99
2020-01-04,20:30 - 20:45,8292.8,12556.8,7632.8,7632.8,3129.36
2020-01-04,20:45 - 21:00,7984.9,13087.7,7323.9,7323.9,3123.23
2020-01-04,21:00 - 21:15,7000.2,13856.6,6411.9,6411.9,2944.02
2020-01-04,21:15 - 21:30,6289.5,14226.2,5728.4,5728.4,2839.56
2020-01-04,21:30 - 21:45,5751.1,14470.6,5190.0,5190.0,2839.31
2020-01-04,21:45 - 22:00,5502.8,14971.1,4968.81,4968.81,2800.18
2020-01-04,22:00 - 22:15,4482.9,15199.8,3844.3,3844.3,2250.25
2020-01-04,22:15 - 22:30,4388.3,15624.0,3703.8,3703.8,2270.14
2020-01-04,22:30 - 22:45,4388.8,16454.8,3759.3,3759.3,2250.75
2020-01-04,22:45 - 23:00,4163.2,16855.2,3804.6,3804.6,2000.26
2020-01-04,23:00 - 23:15,3988.3,18163.2,3693.9,3693.9,1999.62
2020-01-04,23:15 - 23:30,4142.6,18309.9,3848.2,3848.2,1999.8
2020-01-04,23:30 - 23:45,4258.4,18571.8,3962.6,3962.6,1999.76
2020-01-04,23:45 - 24:00,4330.3,18945.8,4034.5,4034.5,1999.68
2020-01-05,00:00 - 00:15,4470.8,18794.4,4216.1,4216.1,1999.82
2020-01-05,00:15 - 00:30,4517.3,19408.7,4262.6,4262.6,1999.37
2020-01-05,00:30 - 00:45,4568.8,20281.3,4315.4,4315.4,1999.4
2020-01-05,00:45 - 01:00,4662.6,20783.1,4409.2,4409.2,1999.38
2020-01-05,01:00 - 01:15,4560.4,22436.3,4266.3,4266.3,1942.89
2020-01-05,01:15 - 01:30,4676.7,22749.8,4423.6,4423.6,1999.04
2020-01-05,01:30 - 01:45,4710.2,23726.7,4415.9,4415.9,1945.11
2020-01-05,01:45 - 02:00,4757.9,23759.2,4513.6,4513.6,1945.96
2020-01-05,02:00 - 02:15,4768.9,24380.9,4510.5,4510.5,1999.01
2020-01-05,02:15 - 02:30,4764.5,24454.5,4515.1,4515.1,1945.1
2020-01-05,02:30 - 02:45,4770.4,25064.4,4521.0,4521.0,1942.81
2020-01-05,02:45 - 03:00,4783.4,25072.2,4534.0,4534.0,1942.52
2020-01-05,03:00 - 03:15,4765.0,25160.4,4530.9,4530.9,1942.36
2020-01-05,03:15 - 03:30,4761.4,25212.9,4527.3,4527.3,1942.21
2020-01-05,03:30 - 03:45,4764.9,25434.1,4588.5,4588.5,1799.96
2020-01-05,03:45 - 04:00,4763.5,25317.5,4529.6,4529.6,1923.9
2020-01-05,04:00 - 04:15,4775.1,24648.2,4531.5,4531.5,1920.99
2020-01-05,04:15 - 04:30,4812.7,24238.6,4569.0,4569.0,1942.87
2020-01-05,04:30 - 04:45,4798.1,23296.9,4546.1,4546.1,1999.14
2020-01-05,04:45 - 05:00,4790.7,22180.6,4538.7,4538.7,1999.38
2020-01-05,05:00 - 05:15,4817.1,19889.9,4557.4,4557.4,2000.0
2020-01-05,05:15 - 05:30,4862.2,18325.4,4399.3,4399.3,2000.79
2020-01-05,05:30 - 05:45,5013.5,17356.3,4417.6,4417.6,2108.68
2020-01-05,05:45 - 06:00,5266.0,16924.3,4509.5,4509.5,2299.22
2020-01-05,06:00 - 06:15,5308.1,15095.2,4808.0,4808.0,2549.44
2020-01-05,06:15 - 06:30,4723.0,15361.1,4320.8,4320.8,2300.91
2020-01-05,06:30 - 06:45,4851.6,15342.5,4617.2,4617.2,2000.91
2020-01-05,06:45 - 07:00,5963.8,15058.4,5454.1,5454.1,2679.5
2020-01-05,07:00 - 07:15,6629.0,15100.2,5985.5,5985.5,2789.65
2020-01-05,07:15 - 07:30,7625.9,15061.7,6850.7,6850.7,2929.5
2020-01-05,07:30 - 07:45,8863.0,14239.4,7722.1,7722.1,3070.11
2020-01-05,07:45 - 08:00,9350.9,13261.1,8186.8,8186.8,3100.02
2020-01-05,08:00 - 08:15,9900.1,13089.4,8642.53,8642.53,3100.17
2020-01-05,08:15 - 08:30,10148.3,13227.0,8895.3,8895.3,3079.7
2020-01-05,08:30 - 08:45,11162.0,13296.3,9652.71,9652.71,3537.55
2020-01-05,08:45 - 09:00,11575.0,13010.3,9981.3,9981.3,3656.31
2020-01-05,09:00 - 09:15,12099.4,12952.7,10327.2,10327.2,3725.41
2020-01-05,09:15 - 09:30,12199.9,12247.3,10383.7,10383.7,3800.05
2020-01-05,09:30 - 09:45,12037.6,11990.5,10326.9,10326.9,3800.03
2020-01-05,09:45 - 10:00,11861.4,11985.1,10189.7,10189.7,3725.21
2020-01-05,10:00 - 10:15,10991.1,12262.9,9125.0,9125.0,3537.62
2020-01-05,10:15 - 10:30,11011.7,12248.6,9068.6,9068.6,3637.73
2020-01-05,10:30 - 10:45,10983.6,12257.9,8985.5,8985.5,3549.07
2020-01-05,10:45 - 11:00,10875.1,11945.5,8930.1,8930.1,3490.24
2020-01-05,11:00 - 11:15,10538.5,12544.0,8964.11,8964.11,3170.73
2020-01-05,11:15 - 11:30,10378.4,12642.7,8876.1,8876.1,3079.95
2020-01-05,11:30 - 11:45,9875.0,12338.2,8376.8,8376.8,3079.87
2020-01-05,11:45 - 12:00,9480.6,12004.5,8083.3,8083.3,3099.49
2020-01-05,12:00 - 12:15,8865.6,12589.9,7582.1,7582.1,3079.74
2020-01-05,12:15 - 12:30,8516.2,12440.4,7234.5,7234.5,3079.52
2020-01-05,12:30 - 12:45,8079.8,12226.7,6803.3,6803.3,3079.4
2020-01-05,12:45 - 13:00,7567.3,12182.8,6349.3,6349.3,3000.84
2020-01-05,13:00 - 13:15,7118.3,12863.2,6168.6,6168.6,2929.82
2020-01-05,13:15 - 13:30,6300.2,13277.8,5375.0,5375.0,2789.03
2020-01-05,13:30 - 13:45,6018.9,13683.4,5186.1,5186.1,2700.3
2020-01-05,13:45 - 14:00,5857.0,13908.1,5175.16,5175.16,2499.91
2020-01-05,14:00 - 14:15,5668.6,14114.6,4990.8,4990.8,2510.35
2020-01-05,14:15 - 14:30,5528.2,13951.2,4893.16,4893.15,2499.66
2020-01-05,14:30 - 14:45,5754.4,13515.3,4863.5,4863.5,2789.03
2020-01-05,14:45 - 15:00,5860.7,13449.1,4969.8,4969.8,2789.26
2020-01-05,15:00 - 15:15,5861.6,13750.4,4965.7,4965.7,2789.26
2020-01-05,15:15 - 15:30,5946.0,13804.0,5050.1,5050.1,2789.72
2020-01-05,15:30 - 15:45,6189.5,13912.4,5178.7,5178.7,2899.41
2020-01-05,15:45 - 16:00,6436.3,13753.9,5410.0,5410.0,2929.5
2020-01-05,16:00 - 16:15,6850.4,13853.3,5746.95,5746.95,2999.15
2020-01-05,16:15 - 16:30,7198.5,13752.7,5956.9,5956.9,3079.09
2020-01-05,16:30 - 16:45,7457.2,13855.2,6205.2,6205.2,3079.22
2020-01-05,16:45 - 17:00,7750.3,13757.7,6498.3,6498.3,3079.7
2020-01-05,17:00 - 17:15,7124.9,12984.0,6188.3,6188.3,2929.33
2020-01-05,17:15 - 17:30,7565.9,13003.6,6515.6,6515.6,3000.98
2020-01-05,17:30 - 17:45,7612.4,12793.4,6612.53,6612.53,2999.81
2020-01-05,17:45 - 18:00,7041.5,13123.8,6204.9,6204.9,2929.18
2020-01-05,18:00 - 18:15,7017.0,12285.9,6297.4,6297.4,2929.53
2020-01-05,18:15 - 18:30,7366.0,12434.0,6607.85,6607.85,2999.77
2020-01-05,18:30 - 18:45,7521.3,12937.8,6758.0,6758.0,3039.5
2020-01-05,18:45 - 19:00,7152.5,13106.0,6445.36,6445.36,2999.03
2020-01-05,19:00 - 19:15,6831.2,13074.0,6225.6,6225.6,2909.89
2020-01-05,19:15 - 19:30,6774.6,12694.1,6169.0,6169.0,2909.91
2020-01-05,19:30 - 19:45,6969.5,12490.8,6319.66,6319.66,2999.88
2020-01-05,19:45 - 20:00,6939.5,12589.0,6295.79,6295.79,2999.76
2020-01-05,20:00 - 20:15,6892.3,12749.6,6208.2,6208.2,3039.43
2020-01-05,20:15 - 20:30,6851.4,13317.5,6177.26,6177.26,2999.95
2020-01-05,20:30 - 20:45,6768.8,13758.2,6142.4,6142.4,2929.08
2020-01-05,20:45 - 21:00,6547.9,14254.1,5941.3,5941.3,2829.6
2020-01-05,21:00 - 21:15,5679.0,14463.6,5078.6,5078.6,2789.46
2020-01-05,21:15 - 21:30,5051.3,14673.8,4460.9,4460.9,2679.64
2020-01-05,21:30 - 21:45,4894.5,14758.7,4306.6,4306.6,2549.95
2020-01-05,21:45 - 22:00,4760.6,15197.6,4172.7,4172.7,2549.12
2020-01-05,22:00 - 22:15,4244.7,15840.7,3708.8,3708.8,2051.28
2020-01-05,22:15 - 22:30,4112.5,15835.8,3683.0,3683.0,2000.64
2020-01-05,22:30 - 22:45,3997.3,16839.5,3715.8,3715.8,2000.06
2020-01-05,22:45 - 23:00,4280.0,17498.9,3741.3,3741.3,2051.03
2020-01-05,23:00 - 23:15,4462.0,18741.9,3991.8,3991.8,2000.77
2020-01-05,23:15 - 23:30,4647.6,18485.1,4112.2,4112.2,2047.54
2020-01-05,23:30 - 23:45,4882.7,18658.1,4346.9,4346.9,2047.5
2020-01-05,23:45 - 24:00,4956.7,19016.1,4420.9,4420.9,2027.88
2020-01-06,00:00 - 00:15,4974.1,19944.2,4679.5,4679.5,1999.23
2020-01-06,00:15 - 00:30,5314.7,20300.5,5020.1,5020.1,1999.66
2020-01-06,00:30 - 00:45,5353.4,21098.1,5058.8,5058.8,1999.56
2020-01-06,00:45 - 01:00,5334.7,21737.9,5040.1,5040.1,1999.25
2020-01-06,01:00 - 01:15,5124.6,23330.4,4843.3,4843.3,1999.03
2020-01-06,01:15 - 01:30,5111.8,23868.9,4839.5,4839.5,1944.77
2020-01-06,01:30 - 01:45,5095.2,24796.2,4822.8,4822.8,1944.34
2020-01-06,01:45 - 02:00,5086.9,25220.4,4814.5,4814.5,1944.21
2020-01-06,02:00 - 02:15,5063.2,25931.2,4795.5,4795.5,1944.19
2020-01-06,02:15 - 02:30,5051.9,25879.9,4784.2,4784.2,1944.07
2020-01-06,02:30 - 02:45,5052.7,26487.7,4785.2,4785.2,1923.05
2020-01-06,02:45 - 03:00,5042.9,26447.5,4827.5,4827.5,1799.83
2020-01-06,03:00 - 03:15,5028.4,26485.4,4820.8,4820.8,1799.42
2020-01-06,03:15 - 03:30,4927.0,26639.2,4719.4,4719.4,1791.19
2020-01-06,03:30 - 03:45,4980.7,26703.3,4772.8,4772.8,1791.46
2020-01-06,03:45 - 04:00,4980.7,26674.7,4772.8,4772.8,1791.54
2020-01-06,04:00 - 04:15,5002.2,25685.9,4787.8,4787.8,1791.22
2020-01-06,04:15 - 04:30,5030.1,24975.4,4763.6,4763.6,1923.38
2020-01-06,04:30 - 04:45,5024.3,24060.4,4757.7,4757.7,1944.45
2020-01-06,04:45 - 05:00,5079.4,23567.8,4812.8,4812.8,1944.96
2020-01-06,05:00 - 05:15,5234.8,21318.8,4926.6,4926.6,1999.9
2020-01-06,05:15 - 05:30,5301.7,19842.6,4899.4,4899.4,2053.96
2020-01-06,05:30 - 05:45,5386.9,19073.8,4733.4,4733.4,2300.83
2020-01-06,05:45 - 06:00,5394.7,18497.6,4738.8,4738.8,2300.84
2020-01-06,06:00 - 06:15,5810.6,16751.4,5152.1,4963.2,2599.22
2020-01-06,06:15 - 06:30,6662.9,16042.1,5755.4,5216.5,2599.69
2020-01-06,06:30 - 06:45,7458.7,15904.2,6299.9,5320.06,2700.91
2020-01-06,06:45 - 07:00,8506.4,15674.0,7317.7,5684.7,2999.8
2020-01-06,07:00 - 07:15,10243.6,15360.2,8698.7,6889.06,3115.38
2020-01-06,07:15 - 07:30,11667.5,14931.9,9777.8,7502.16,3355.18
2020-01-06,07:30 - 07:45,13037.9,14010.8,10127.2,8475.6,3656.43
2020-01-06,07:45 - 08:00,13520.0,13013.2,10514.7,9194.1,3900.13
2020-01-06,08:00 - 08:15,13533.5,12161.7,10711.7,10046.86,3900.03
2020-01-06,08:15 - 08:30,13835.6,12534.5,11026.5,10882.1,3900.03
2020-01-06,08:30 - 08:45,14751.5,13013.9,11978.3,12028.9,4074.39
2020-01-06,08:45 - 09:00,14933.9,13227.5,12042.6,12084.9,4074.68
2020-01-06,09:00 - 09:15,15467.4,12446.7,11664.7,11687.6,4300.43
2020-01-06,09:15 - 09:30,15599.0,12459.9,11670.9,11677.9,4200.29
2020-01-06,09:30 - 09:45,15446.6,11976.1,11340.8,11425.4,4371.47
2020-01-06,09:45 - 10:00,14963.5,11916.9,11128.3,11129.9,4109.68
2020-01-06,10:00 - 10:15,14434.9,12274.5,10954.0,10954.0,4000.11
2020-01-06,10:15 - 10:30,14178.3,12276.6,10680.1,10680.1,4000.18
2020-01-06,10:30 - 10:45,14370.0,12169.5,10758.0,10758.0,4000.18
2020-01-06,10:45 - 11:00,13954.9,11655.4,10153.3,10253.3,3855.0
2020-01-06,11:00 - 11:15,13420.7,11841.1,10256.2,10270.6,3750.94
2020-01-06,11:15 - 11:30,12489.2,11813.7,9673.6,9710.2,3537.25
2020-01-06,11:30 - 11:45,12490.3,11185.5,9634.8,9634.8,3749.55
2020-01-06,11:45 - 12:00,12158.5,10890.8,9206.2,9206.2,3749.42
2020-01-06,12:00 - 12:15,11275.1,10985.8,8522.63,8522.63,3720.89
2020-01-06,12:15 - 12:30,10913.5,10853.5,8257.6,8257.6,3600.1
2020-01-06,12:30 - 12:45,10544.8,11024.1,7969.9,7969.9,3537.9
2020-01-06,12:45 - 13:00,9872.3,11330.7,7739.1,7739.1,3250.27
2020-01-06,13:00 - 13:15,8780.2,11864.4,6945.85,6945.85,3179.07
2020-01-06,13:15 - 13:30,8564.6,12610.6,6920.2,6920.2,3139.93
2020-01-06,13:30 - 13:45,8258.8,12667.4,6714.5,6714.5,3099.9
2020-01-06,13:45 - 14:00,8119.2,12788.5,6578.9,6578.9,3099.37
2020-01-06,14:00 - 14:15,7969.1,13215.6,6560.3,6560.3,3010.1
2020-01-06,14:15 - 14:30,8133.6,13083.5,6609.9,6609.9,3050.78
2020-01-06,14:30 - 14:45,8435.3,13061.2,6785.2,6785.2,3099.48
2020-01-06,14:45 - 15:00,8674.4,13615.2,6924.3,6924.3,3099.78
2020-01-06,15:00 - 15:15,9026.0,13515.5,7108.3,7108.3,3099.78
2020-01-06,15:15 - 15:30,9227.5,13353.0,7221.5,7221.5,3139.65
2020-01-06,15:30 - 15:45,9829.2,13104.3,7730.49,7730.49,3179.76
2020-01-06,15:45 - 16:00,9988.6,12972.0,7964.8,7964.8,3200.69
2020-01-06,16:00 - 16:15,10391.6,12574.2,7991.2,7991.2,3403.32
2020-01-06,16:15 - 16:30,11020.8,12105.2,7979.6,7979.6,3580.51
2020-01-06,16:30 - 16:45,11348.6,12015.7,8122.4,8122.4,3681.46
2020-01-06,16:45 - 17:00,11348.7,12280.1,8798.6,8798.6,3502.93
2020-01-06,17:00 - 17:15,10347.7,12516.2,8616.2,8616.2,3099.72
2020-01-06,17:15 - 17:30,10424.0,12475.6,8817.2,8817.2,3139.01
2020-01-06,17:30 - 17:45,10985.2,12154.3,9186.12,9186.12,3300.48
2020-01-06,17:45 - 18:00,10914.8,11997.6,9102.4,9102.4,3200.61
2020-01-06,18:00 - 18:15,9849.1,11186.2,8570.61,8570.61,3720.47
2020-01-06,18:15 - 18:30,9956.7,11274.3,8776.67,8776.67,3720.88
2020-01-06,18:30 - 18:45,10059.4,11808.4,8983.8,8983.8,3203.14
2020-01-06,18:45 - 19:00,9521.7,12170.0,8552.2,8552.2,3139.31
2020-01-06,19:00 - 19:15,9061.3,12061.9,8362.3,8362.3,3139.02
2020-01-06,19:15 - 19:30,8379.0,11992.1,7585.7,7585.7,3099.09
2020-01-06,19:30 - 19:45,8752.1,11944.0,8058.8,8058.8,3099.88
2020-01-06,19:45 - 20:00,8526.8,12033.9,7804.5,7804.5,3099.58
2020-01-06,20:00 - 20:15,8381.3,12476.5,7655.3,7655.3,3099.5
2020-01-06,20:15 - 20:30,8073.9,12707.5,7347.9,7347.9,3099.2
2020-01-06,20:30 - 20:45,7375.9,13171.9,6719.1,6719.1,2889.97
2020-01-06,20:45 - 21:00,7031.3,13929.9,6374.5,6374.5,2889.28
2020-01-06,21:00 - 21:15,5577.3,14256.9,4973.5,4973.5,2699.25
2020-01-06,21:15 - 21:30,5319.7,14463.7,4720.1,4720.1,2599.93
2020-01-06,21:30 - 21:45,5163.4,14561.9,4605.4,4605.4,2663.56
2020-01-06,21:45 - 22:00,5174.4,14932.3,4621.6,4621.6,2599.92
2020-01-06,22:00 - 22:15,5067.5,15790.1,4024.0,4024.0,2423.07
2020-01-06,22:15 - 22:30,5069.7,15720.1,4029.0,4029.0,2307.52
2020-01-06,22:30 - 22:45,5161.7,16102.9,4101.9,4101.9,2310.56
2020-01-06,22:45 - 23:00,5153.0,16499.2,4226.2,4226.2,2300.88
2020-01-06,23:00 - 23:15,5155.3,17483.8,4546.5,4546.5,2110.96
2020-01-06,23:15 - 23:30,5222.8,17615.2,4634.5,4634.5,2053.09
2020-01-06,23:30 - 23:45,5292.4,18017.9,4707.7,4707.7,2029.91
2020-01-06,23:45 - 24:00,5408.4,18408.2,4823.7,4823.7,2029.3
2020-01-07,00:00 - 00:15,5107.9,21192.5,4834.1,4834.1,1962.83
2020-01-07,00:15 - 00:30,5143.2,21542.8,4869.4,4869.4,1962.94
2020-01-07,00:30 - 00:45,5182.7,22522.0,4908.8,4908.8,1962.32
2020-01-07,00:45 - 01:00,5214.0,23083.1,4949.5,4949.5,1950.09
2020-01-07,01:00 - 01:15,5097.3,24587.1,4839.4,4839.4,1944.74
2020-01-07,01:15 - 01:30,5054.3,24960.6,4796.4,4796.4,1944.57
2020-01-07,01:30 - 01:45,5023.0,25902.0,4765.6,4765.6,1944.09
2020-01-07,01:45 - 02:00,5018.4,26063.3,4771.9,4771.9,1845.13
2020-01-07,02:00 - 02:15,4987.6,26933.6,4788.9,4788.9,1799.72
2020-01-07,02:15 - 02:30,4977.6,27042.3,4778.9,4778.9,1791.99
2020-01-07,02:30 - 02:45,4978.5,27633.1,4779.8,4779.8,1791.83
2020-01-07,02:45 - 03:00,4978.2,27611.0,4779.5,4779.5,1791.73
2020-01-07,03:00 - 03:15,4955.7,27627.5,4757.0,4757.0,1791.62
2020-01-07,03:15 - 03:30,4948.3,27782.3,4751.5,4751.5,1733.83
2020-01-07,03:30 - 03:45,4946.8,27662.5,4747.9,4747.9,1791.17
2020-01-07,03:45 - 04:00,4942.4,27606.9,4743.5,4743.5,1791.09
2020-01-07,04:00 - 04:15,5012.7,26740.8,4825.4,4825.4,1698.89
2020-01-07,04:15 - 04:30,5093.5,26091.3,4887.3,4887.3,1800.39
2020-01-07,04:30 - 04:45,5041.3,25669.4,4796.3,4796.3,1845.25
2020-01-07,04:45 - 05:00,5094.8,25021.7,4838.9,4838.9,1944.61
2020-01-07,05:00 - 05:15,4955.4,22501.1,4684.4,4684.4,1944.5
2020-01-07,05:15 - 05:30,4669.9,20620.5,4389.9,4389.9,1999.21
2020-01-07,05:30 - 05:45,4760.9,19680.1,4484.2,4484.2,1999.32
2020-01-07,05:45 - 06:00,5082.1,18598.8,4805.4,4805.4,1999.7
2020-01-07,06:00 - 06:15,5533.4,17011.1,5102.8,5102.8,2300.92
2020-01-07,06:15 - 06:30,5929.1,16224.3,5316.2,5316.2,2579.3
2020-01-07,06:30 - 06:45,6702.1,16167.2,6089.2,6089.2,2579.68
2020-01-07,06:45 - 07:00,7715.9,15516.9,6807.4,6807.4,2929.84
2020-01-07,07:00 - 07:15,9176.4,15094.4,7896.5,7896.5,3139.29
2020-01-07,07:15 - 07:30,10031.7,14877.9,8726.2,8726.2,3200.22
2020-01-07,07:30 - 07:45,11075.6,13949.9,9458.3,9458.3,3749.2
2020-01-07,07:45 - 08:00,11388.6,13589.1,9687.0,9687.0,3823.23
2020-01-07,08:00 - 08:15,11849.7,13403.5,10035.0,10035.0,3808.42
2020-01-07,08:15 - 08:30,11882.0,13667.5,10153.0,10153.0,3780.55
2020-01-07,08:30 - 08:45,12131.2,13624.9,10314.42,10314.41,3800.41
2020-01-07,08:45 - 09:00,12087.7,13592.2,10147.5,10147.5,3808.34
2020-01-07,09:00 - 09:15,12864.3,13547.4,10194.5,10194.5,3808.2
2020-01-07,09:15 - 09:30,12683.9,13091.4,9994.8,9994.8,3899.26
2020-01-07,09:30 - 09:45,12469.5,12830.7,10117.06,10117.05,4000.45
2020-01-07,09:45 - 10:00,12251.9,12831.2,9983.8,9983.8,3824.44
2020-01-07,10:00 - 10:15,12118.0,12862.4,9572.6,9572.6,3749.25
2020-01-07,10:15 - 10:30,11885.4,12981.7,9432.7,9432.69,3500.7
2020-01-07,10:30 - 10:45,11762.6,12916.8,9317.76,9317.75,3500.52
2020-01-07,10:45 - 11:00,11735.3,12453.0,9227.2,9227.2,3449.26
2020-01-07,11:00 - 11:15,11284.1,12788.4,9022.22,9022.22,3250.21
2020-01-07,11:15 - 11:30,10958.8,12635.1,8791.0,8791.0,3179.79
2020-01-07,11:30 - 11:45,10679.7,12881.9,8608.8,8608.8,3179.42
2020-01-07,11:45 - 12:00,10261.8,12673.0,8329.65,8329.65,3150.97
2020-01-07,12:00 - 12:15,9781.7,13139.5,8263.0,8263.0,3139.94
2020-01-07,12:15 - 12:30,9558.8,12774.3,8041.8,8041.8,3149.45
2020-01-07,12:30 - 12:45,9060.0,12641.8,7544.9,7544.9,3139.59
2020-01-07,12:45 - 13:00,8922.1,12894.6,7411.0,7411.0,3139.65
2020-01-07,13:00 - 13:15,7971.0,13614.1,6819.1,6819.1,2889.79
2020-01-07,13:15 - 13:30,7717.9,13937.4,6565.0,6565.0,2889.57
2020-01-07,13:30 - 13:45,7408.6,14058.0,6254.7,6254.7,2889.12
2020-01-07,13:45 - 14:00,7313.4,14120.6,6226.9,6226.9,2800.56
2020-01-07,14:00 - 14:15,7448.7,14745.5,6330.1,6330.1,2889.09
2020-01-07,14:15 - 14:30,7716.0,14616.8,6596.4,6596.4,2889.48
2020-01-07,14:30 - 14:45,7689.1,14742.1,6574.7,6574.7,2889.45
2020-01-07,14:45 - 15:00,7877.9,14883.3,6662.1,6662.1,2889.56
2020-01-07,15:00 - 15:15,8074.6,14579.4,6801.8,6801.8,2929.5
2020-01-07,15:15 - 15:30,8278.3,14373.7,6959.2,6959.2,2999.47
2020-01-07,15:30 - 15:45,8659.6,14110.5,6997.9,6997.9,3139.62
2020-01-07,15:45 - 16:00,8885.5,13970.8,7045.6,7045.6,3150.42
2020-01-07,16:00 - 16:15,8846.5,13877.6,7088.7,7088.7,3150.25
2020-01-07,16:15 - 16:30,8866.9,13475.6,6773.5,6773.5,3179.03
2020-01-07,16:30 - 16:45,8967.1,13542.7,6874.5,6874.5,3179.2
2020-01-07,16:45 - 17:00,9427.6,13314.1,7260.1,7260.1,3249.61
2020-01-07,17:00 - 17:15,8875.8,13150.9,7261.1,7261.1,3139.65
2020-01-07,17:15 - 17:30,8754.6,13225.5,7173.7,7173.7,3099.81
2020-01-07,17:30 - 17:45,9045.3,12640.3,7533.6,7533.6,3139.04
2020-01-07,17:45 - 18:00,9013.8,12670.4,7434.9,7434.9,3099.88
2020-01-07,18:00 - 18:15,8140.9,11828.4,7142.0,7142.0,3139.59
2020-01-07,18:15 - 18:30,8184.3,12125.4,7085.4,7085.4,3139.32
2020-01-07,18:30 - 18:45,8420.2,12732.3,7549.5,7549.5,3099.95
2020-01-07,18:45 - 19:00,8053.3,12982.3,7282.6,7282.6,3099.37
2020-01-07,19:00 - 19:15,8172.0,13105.0,7397.4,7397.4,3099.41
2020-01-07,19:15 - 19:30,8276.3,12641.8,7601.7,7601.7,3099.73
2020-01-07,19:30 - 19:45,8073.4,12478.6,7499.8,7499.8,3099.73
2020-01-07,19:45 - 20:00,8270.0,12411.9,7695.4,7695.4,3099.89
2020-01-07,20:00 - 20:15,8263.1,13539.2,7655.8,7655.8,3099.86
2020-01-07,20:15 - 20:30,8115.7,13876.1,7509.4,7509.4,3099.64
2020-01-07,20:30 - 20:45,7630.9,14206.6,7080.9,7080.9,2997.25
2020-01-07,20:45 - 21:00,7032.1,14959.3,6482.1,6482.1,2889.28
2020-01-07,21:00 - 21:15,5448.7,15756.7,4975.4,4975.4,2499.69
